brand,model,screenSize,screenTech,energyConsumption,star
veon,VN40WOS2021,40,LED,175,5
veon,VN58U22021N,58,LED,450,4
viano,STV24HD,24,LED,76,5.5
viano,STV49UHD4K,49,LED,352,4
walton,W32D120GE,32,LED,115,5.5
walton,W32D120G,32,LED,115,5.5
walton,W32D120GAU,32,LED,115,5.5
walton,W32D120G_AU,32,LED,115,5.5
walton,32D120G,32,LED,115,5.5
walton,32D120GAU,32,LED,115,5.5
walton,32D120G_AU,32,LED,115,5.5
walton,WD40RGE,40,LED,135,6
walton,WD40RG,40,LED,135,6
walton,WD40RGAU,40,LED,135,6
walton,WD40RG_AU,40,LED,135,6
walton,40RG,40,LED,135,6
walton,40RGAU,40,LED,135,6
walton,40RG_AU,40,LED,135,6
walton,W43D210GE,43,LED,138,7
walton,W43D210G,43,LED,138,7
walton,W43D210GAU,43,LED,138,7
walton,W43D210G_AU,43,LED,138,7
walton,43D210G,43,LED,138,7
walton,43D210GAU,43,LED,138,7
walton,43D210G_AU,43,LED,138,7
walton,43D210N,43,LED,140,7
walton,W43D210N,43,LED,140,7
walton,W43D210NAU,43,LED,140,7
yokohama,YTV240Z,24,LED,76,5.5
yokohama,YTV240,24,LCD,92,4.5
yokohama,YOKT55Q8,55,LCD,278,5.5
yokohama,YOKT65Q8,65,LCD,542,4
